record_id,station_id,user_name,start_time,end_time,duration_h,energy_kwh,unit_price,service_fee,cost,finished,payment_method
683,922,刘强,2025-01-10 12:14:00,2025-01-10 17:14:00,5.70,137.83,1.37,0.31,231.55,1,支付宝
684,382,林小,2025-03-04 01:10:00,2025-03-04 08:10:00,7.10,1131.10,0.87,0.36,1391.25,1,支付宝
685,608,钱七,2024-03-19 14:28:00,2024-03-19 21:28:00,7.90,527.33,0.89,0.55,759.35,1,支付宝
686,386,周九,2024-02-02 14:07:00,2024-02-02 18:07:00,4.60,188.23,1.51,0.53,383.99,1,微信
687,143,陈大,2025-06-20 06:02:00,2025-06-20 07:02:00,1.90,109.27,1.59,0.66,245.86,1,校园一卡通
688,17,陈大,2024-09-13 08:01:00,2024-09-13 08:01:00,0.60,66.42,1.25,0.50,116.24,1,支付宝
689,107,李四,2024-09-20 17:06:00,2024-09-20 20:06:00,3.00,363.54,1.48,0.53,730.72,1,银行卡
690,175,陈大,2025-02-04 03:27:00,2025-02-04 06:27:00,3.50,329.56,1.42,0.41,603.09,1,银行卡
691,618,陈大,2025-07-17 02:54:00,2025-07-17 05:54:00,3.30,409.46,1.46,0.50,802.55,1,校园一卡通
692,880,王五,2025-01-17 15:33:00,2025-01-17 19:33:00,4.80,818.50,1.03,0.69,1407.81,1,微信
693,954,朱磊,2024-08-01 19:20:00,2024-08-01 03:20:00,8.40,1316.70,1.27,0.46,2277.89,1,校园一卡通
694,364,郑一,2025-11-06 16:41:00,2025-11-06 20:41:00,4.50,578.34,0.89,0.44,769.19,1,校园一卡通
695,58,周九,2024-03-11 13:55:00,2024-03-11 14:55:00,1.80,191.70,1.09,0.30,266.46,1,微信
696,468,高峰,2025-09-21 00:17:00,2025-09-21 01:17:00,1.00,110.08,1.47,0.31,195.94,1,支付宝
697,614,钱七,2025-10-25 06:53:00,2025-10-25 14:53:00,8.30,1107.55,0.97,0.33,1439.82,1,微信
698,750,钱七,2025-05-15 20:37:00,2025-05-15 02:37:00,6.80,177.07,0.95,0.39,237.28,1,微信
699,543,郭伟,2025-07-25 10:59:00,2025-07-25 14:59:00,4.40,493.59,1.29,0.35,809.49,1,微信
700,645,林小,2025-11-10 04:51:00,2025-11-10 12:51:00,8.00,1063.92,1.13,0.54,1776.75,1,微信
701,674,孙八,2025-08-18 21:49:00,2025-08-18 02:49:00,5.20,529.93,0.98,0.33,694.21,1,银行卡
702,653,黄明,2025-06-27 06:36:00,2025-06-27 08:36:00,2.20,256.08,0.93,0.43,348.27,1,微信
703,975,朱磊,2024-08-28 08:10:00,2024-08-28 08:10:00,0.90,57.13,1.13,0.56,96.55,1,银行卡
704,246,刘强,2025-10-20 05:12:00,2025-10-20 12:12:00,7.90,540.36,1.19,0.58,956.44,0,支付宝
705,188,李四,2025-11-18 01:41:00,2025-11-18 07:41:00,6.60,915.49,0.80,0.35,1052.81,1,支付宝
706,646,赵六,2025-09-07 05:48:00,2025-09-07 08:48:00,3.30,216.48,1.11,0.67,385.33,1,银行卡
707,779,李四,2025-04-03 00:53:00,2025-04-03 05:53:00,5.30,419.76,1.49,0.45,814.33,1,校园一卡通
708,11,郭伟,2025-12-26 19:59:00,2025-12-26 02:59:00,7.40,1069.15,1.25,0.66,2042.08,1,银行卡
709,122,周九,2025-05-02 07:10:00,2025-05-02 11:10:00,4.40,388.39,0.95,0.51,567.05,1,银行卡
710,160,张三,2025-07-03 11:03:00,2025-07-03 13:03:00,2.70,336.04,1.22,0.55,594.79,1,银行卡
711,81,孙八,2024-12-22 01:09:00,2024-12-22 07:09:00,6.70,433.76,0.89,0.45,581.24,1,校园一卡通
712,784,孙八,2025-11-23 09:12:00,2025-11-23 14:12:00,5.50,175.89,1.44,0.38,320.12,1,校园一卡通
713,577,刘强,2024-12-05 14:01:00,2024-12-05 17:01:00,3.80,466.79,0.99,0.54,714.19,1,微信
714,873,王五,2024-04-04 04:06:00,2024-04-04 05:06:00,1.30,115.13,0.84,0.33,134.70,1,校园一卡通
715,994,胡涛,2025-01-28 22:03:00,2025-01-28 22:03:00,0.80,60.00,1.41,0.42,109.80,1,校园一卡通
716,475,赵六,2024-03-13 07:31:00,2024-03-13 12:31:00,5.00,639.60,1.13,0.36,953.00,1,校园一卡通
717,197,郑一,2025-12-04 19:55:00,2025-12-04 00:55:00,5.40,323.14,0.86,0.63,481.47,1,支付宝
718,345,钱七,2025-05-28 17:04:00,2025-05-28 20:04:00,3.30,170.48,1.04,0.42,248.90,1,支付宝
719,60,王五,2025-09-27 20:27:00,2025-09-27 03:27:00,7.70,210.21,1.17,0.39,327.93,1,银行卡
720,143,钱七,2024-12-07 00:41:00,2024-12-07 05:41:00,5.50,378.78,1.18,0.38,590.90,1,银行卡
721,54,刘强,2025-07-13 15:48:00,2025-07-13 19:48:00,4.10,192.58,1.35,0.36,329.31,1,微信
722,756,李四,2025-09-08 09:11:00,2025-09-08 14:11:00,5.70,544.64,0.84,0.36,653.56,0,校园一卡通
723,191,杨帆,2025-01-12 06:35:00,2025-01-12 07:35:00,1.50,245.64,1.37,0.37,427.41,1,银行卡
724,921,钱七,2025-07-13 11:16:00,2025-07-13 16:16:00,5.70,470.82,0.85,0.64,701.52,1,校园一卡通
725,703,王五,2024-06-22 06:13:00,2024-06-22 10:13:00,4.50,132.16,1.18,0.64,240.54,1,校园一卡通
726,42,朱磊,2024-10-15 05:35:00,2024-10-15 06:35:00,1.00,94.00,1.41,0.54,183.30,0,校园一卡通
727,306,王二,2024-11-06 11:47:00,2024-11-06 17:47:00,6.40,843.20,1.16,0.56,1450.30,1,校园一卡通
728,60,孙八,2025-11-24 12:06:00,2025-11-24 15:06:00,3.10,399.28,0.94,0.60,614.89,1,银行卡
729,336,何勇,2025-11-26 00:49:00,2025-11-26 07:49:00,7.00,864.36,1.39,0.65,1763.29,1,支付宝
730,288,何勇,2024-07-12 01:28:00,2024-07-12 03:28:00,2.70,84.35,1.36,0.69,172.91,1,校园一卡通
731,229,陈大,2024-11-11 13:33:00,2024-11-11 18:33:00,5.40,388.21,1.02,0.42,559.02,1,支付宝
732,207,高峰,2025-02-01 10:16:00,2025-02-01 13:16:00,3.60,495.90,1.44,0.56,991.80,1,支付宝
733,259,张三,2025-11-20 18:54:00,2025-11-20 22:54:00,4.40,363.44,1.26,0.42,610.58,1,校园一卡通
734,751,钱七,2024-02-06 00:59:00,2024-02-06 05:59:00,5.60,401.02,0.96,0.56,609.54,1,微信
735,982,李四,2025-01-07 19:05:00,2025-01-07 00:05:00,5.60,628.49,1.48,0.37,1162.70,1,微信
736,244,张三,2025-08-21 01:16:00,2025-08-21 07:16:00,6.90,811.44,1.44,0.68,1720.25,1,支付宝
737,704,孙八,2024-07-01 19:59:00,2024-07-01 19:59:00,0.90,73.49,1.43,0.48,140.36,1,微信
738,586,刘强,2024-02-07 22:06:00,2024-02-07 04:06:00,6.70,910.53,1.49,0.50,1811.95,1,校园一卡通
739,646,王五,2025-02-10 14:59:00,2025-02-10 14:59:00,0.60,75.36,1.33,0.59,144.69,1,支付宝
740,690,张三,2024-12-09 15:45:00,2024-12-09 18:45:00,3.70,274.17,1.36,0.31,457.86,1,校园一卡通
741,195,刘强,2025-01-05 17:42:00,2025-01-05 20:42:00,3.00,264.33,1.57,0.30,494.30,1,校园一卡通
742,154,陈大,2024-08-28 13:06:00,2024-08-28 17:06:00,4.80,295.78,1.21,0.50,505.78,1,校园一卡通
743,307,杨帆,2025-12-24 12:42:00,2025-12-24 18:42:00,6.40,495.30,0.85,0.39,614.17,0,微信
744,193,张三,2025-01-25 17:57:00,2025-01-25 21:57:00,4.20,214.03,0.84,0.41,267.54,1,银行卡
745,691,王五,2024-03-23 12:40:00,2024-03-23 13:40:00,1.30,163.80,0.97,0.59,255.53,1,银行卡
746,243,朱磊,2025-11-14 03:55:00,2025-11-14 08:55:00,5.40,582.77,1.47,0.52,1159.71,1,校园一卡通
747,647,朱磊,2024-06-25 02:13:00,2024-06-25 04:13:00,2.80,66.84,1.16,0.35,100.92,1,银行卡
748,970,黄明,2025-01-18 21:48:00,2025-01-18 00:48:00,3.10,386.97,0.85,0.65,580.46,1,银行卡
749,771,林小,2024-05-11 23:38:00,2024-05-11 03:38:00,4.60,568.88,1.46,0.41,1063.81,1,校园一卡通
750,870,胡涛,2024-06-04 01:00:00,2024-06-04 06:00:00,5.10,520.66,1.42,0.63,1067.35,1,银行卡
751,541,李四,2025-02-13 12:34:00,2025-02-13 13:34:00,1.90,206.11,0.86,0.59,298.86,1,校园一卡通
752,415,林小,2024-01-11 15:29:00,2024-01-11 18:29:00,3.40,359.38,1.28,0.46,625.32,1,微信
753,202,孙八,2024-09-06 12:52:00,2024-09-06 13:52:00,1.20,138.24,1.44,0.30,240.54,1,支付宝
754,87,周九,2024-07-25 20:18:00,2024-07-25 03:18:00,7.00,535.50,1.21,0.30,808.60,1,微信
755,152,王二,2025-04-19 05:54:00,2025-04-19 11:54:00,6.60,240.77,0.99,0.62,387.64,1,微信
756,725,郑一,2025-10-26 23:03:00,2025-10-26 02:03:00,3.70,484.33,1.57,0.31,910.54,1,校园一卡通
757,693,郭伟,2024-08-11 07:17:00,2024-08-11 09:17:00,2.30,132.62,1.56,0.69,298.39,1,银行卡
758,47,胡涛,2025-08-09 21:16:00,2025-08-09 00:16:00,3.70,411.99,1.02,0.33,556.19,1,微信
759,110,吴十,2025-08-24 04:41:00,2025-08-24 11:41:00,7.50,804.07,0.86,0.42,1029.22,1,微信
760,711,胡涛,2025-04-05 16:38:00,2025-04-05 20:38:00,4.70,675.95,0.90,0.62,1027.45,1,校园一卡通
761,506,吴十,2025-12-25 17:22:00,2025-12-25 20:22:00,3.30,300.37,1.40,0.68,624.76,1,微信
762,698,何勇,2025-12-26 03:50:00,2025-12-26 10:50:00,7.10,1060.74,1.57,0.60,2301.81,1,银行卡
763,95,何勇,2024-04-07 19:56:00,2024-04-07 22:56:00,3.60,519.84,1.43,0.30,899.32,1,微信
764,916,李四,2025-03-05 16:00:00,2025-03-05 23:00:00,7.40,697.97,1.20,0.46,1158.63,1,银行卡
765,708,林小,2024-06-06 20:52:00,2024-06-06 23:52:00,3.60,410.04,0.90,0.53,586.36,1,银行卡
766,575,杨帆,2025-05-23 21:09:00,2025-05-23 02:09:00,5.70,312.08,1.21,0.45,518.04,0,支付宝
767,753,王五,2024-09-13 16:52:00,2024-09-13 21:52:00,5.30,230.28,1.15,0.56,393.79,1,微信
768,773,钱七,2025-12-28 20:40:00,2025-12-28 02:40:00,6.90,381.57,1.07,0.67,663.93,1,支付宝
769,748,黄明,2025-11-08 03:01:00,2025-11-08 08:01:00,5.60,360.53,1.32,0.31,587.66,1,银行卡
770,925,胡涛,2025-05-02 19:59:00,2025-05-02 00:59:00,5.90,212.40,1.52,0.40,407.81,1,支付宝
771,166,吴十,2025-09-08 05:55:00,2025-09-08 09:55:00,4.30,624.88,1.53,0.55,1299.74,1,银行卡
772,154,黄明,2025-07-12 11:08:00,2025-07-12 14:08:00,3.40,92.00,0.93,0.41,123.29,1,支付宝
773,589,朱磊,2024-10-11 09:36:00,2024-10-11 17:36:00,8.00,744.80,1.07,0.44,1124.65,1,校园一卡通
774,914,孙八,2024-07-23 12:33:00,2024-07-23 20:33:00,8.20,530.38,1.41,0.37,944.07,1,微信
775,954,郭伟,2024-01-22 10:04:00,2024-01-22 17:04:00,7.30,345.73,1.25,0.64,653.43,1,微信
776,861,黄明,2025-12-17 17:24:00,2025-12-17 22:24:00,5.40,223.56,1.21,0.57,397.94,1,支付宝
777,245,吴十,2025-10-04 15:04:00,2025-10-04 22:04:00,7.60,691.60,1.02,0.51,1058.15,1,校园一卡通
778,947,何勇,2025-09-28 07:59:00,2025-09-28 07:59:00,0.60,41.71,1.59,0.46,85.51,1,银行卡
779,407,张三,2025-03-21 16:53:00,2025-03-21 18:53:00,2.00,210.18,1.43,0.35,374.12,1,支付宝
780,684,林小,2024-01-21 11:44:00,2024-01-21 12:44:00,1.40,62.78,1.46,0.65,132.46,1,支付宝
781,416,刘强,2025-06-02 09:03:00,2025-06-02 09:03:00,0.60,65.99,1.58,0.53,139.23,1,微信
782,610,黄明,2024-05-09 13:00:00,2024-05-09 21:00:00,8.30,1115.52,0.89,0.68,1751.37,1,校园一卡通
783,83,郑一,2024-06-23 22:07:00,2024-06-23 03:07:00,5.30,233.20,1.47,0.44,445.41,0,校园一卡通
784,697,赵六,2024-08-08 23:17:00,2024-08-08 06:17:00,7.10,178.92,1.39,0.59,354.26,1,银行卡
785,70,吴十,2025-07-14 08:33:00,2025-07-14 10:33:00,2.30,268.16,0.97,0.50,394.19,0,微信
786,329,林小,2024-03-20 03:33:00,2024-03-20 08:33:00,5.80,836.07,1.54,0.41,1630.34,1,支付宝
787,894,张三,2025-11-09 22:26:00,2025-11-09 00:26:00,2.60,312.00,1.28,0.45,539.76,1,校园一卡通
788,435,刘强,2024-08-04 04:24:00,2024-08-04 05:24:00,1.90,98.15,0.94,0.35,126.62,1,校园一卡通
789,874,朱磊,2025-06-14 23:05:00,2025-06-14 05:05:00,6.40,881.79,1.30,0.44,1534.32,1,校园一卡通
790,586,杨帆,2025-12-25 10:09:00,2025-12-25 14:09:00,4.60,504.25,1.01,0.61,816.89,1,支付宝
791,295,张三,2025-12-26 07:23:00,2025-12-26 10:23:00,3.50,356.16,1.31,0.49,641.09,1,校园一卡通
792,148,王二,2025-11-28 12:57:00,2025-11-28 19:57:00,7.30,499.32,1.36,0.35,853.84,1,微信
793,972,高峰,2025-01-16 07:01:00,2025-01-16 07:01:00,0.50,14.70,0.85,0.40,18.38,1,银行卡
794,1,高峰,2025-10-25 08:40:00,2025-10-25 09:40:00,1.00,77.60,0.80,0.51,101.66,1,银行卡
795,862,李四,2025-09-23 18:48:00,2025-09-23 01:48:00,7.00,271.04,0.91,0.65,422.82,1,支付宝
796,242,孙八,2025-02-11 07:48:00,2025-02-11 13:48:00,6.70,646.68,1.06,0.49,1002.36,1,校园一卡通
797,534,王二,2025-09-06 22:40:00,2025-09-06 00:40:00,2.80,89.38,1.01,0.58,142.11,1,微信
798,662,何勇,2024-05-24 23:06:00,2024-05-24 03:06:00,4.00,224.84,1.19,0.59,400.22,1,银行卡
799,209,周九,2025-10-02 15:57:00,2025-10-02 16:57:00,1.30,71.76,0.93,0.65,113.38,1,校园一卡通
800,353,李四,2025-10-11 00:03:00,2025-10-11 04:03:00,4.70,603.06,1.03,0.62,995.04,1,支付宝
801,264,何勇,2025-04-25 02:29:00,2025-04-25 10:29:00,8.00,711.36,1.28,0.64,1365.81,1,校园一卡通
802,781,郑一,2025-02-25 12:51:00,2025-02-25 14:51:00,2.50,320.40,0.88,0.63,483.80,1,银行卡
803,689,赵六,2025-12-10 00:39:00,2025-12-10 05:39:00,5.30,586.71,1.28,0.65,1132.35,1,微信
804,742,何勇,2024-08-01 16:25:00,2024-08-01 17:25:00,1.70,147.08,1.38,0.30,247.10,1,校园一卡通
805,374,郭伟,2025-02-01 08:07:00,2025-02-01 13:07:00,5.00,193.05,1.52,0.60,409.27,1,支付宝
806,840,王五,2025-12-03 23:19:00,2025-12-03 05:19:00,6.60,323.53,1.50,0.64,692.36,1,支付宝
807,36,胡涛,2025-01-03 10:51:00,2025-01-03 14:51:00,4.70,397.29,1.44,0.62,818.42,1,银行卡
808,403,王二,2025-02-02 09:11:00,2025-02-02 10:11:00,1.30,102.45,1.28,0.69,201.83,1,微信
809,47,赵六,2025-02-28 01:05:00,2025-02-28 09:05:00,8.40,708.88,1.14,0.44,1120.02,1,银行卡
810,202,周九,2025-05-04 23:10:00,2025-05-04 06:10:00,7.60,1027.82,1.04,0.65,1737.02,1,银行卡
811,956,郭伟,2025-08-25 09:22:00,2025-08-25 13:22:00,4.90,407.68,1.57,0.65,905.05,0,支付宝
812,47,吴十,2025-03-05 10:43:00,2025-03-05 16:43:00,6.40,203.65,0.88,0.54,289.18,1,微信
813,70,赵六,2025-04-25 09:38:00,2025-04-25 16:38:00,7.80,674.31,1.53,0.68,1490.23,1,银行卡
814,59,陈大,2025-03-24 05:19:00,2025-03-24 08:19:00,3.30,97.61,1.38,0.49,182.54,1,微信
815,28,郭伟,2024-07-16 03:00:00,2024-07-16 09:00:00,6.80,603.43,0.90,0.60,905.15,1,微信
816,933,王二,2024-10-18 07:15:00,2024-10-18 10:15:00,3.80,153.82,1.04,0.36,215.35,1,微信
817,259,郭伟,2024-02-13 17:40:00,2024-02-13 22:40:00,5.90,550.00,1.21,0.41,891.00,1,银行卡
818,561,陈大,2024-01-16 06:59:00,2024-01-16 07:59:00,1.90,137.18,1.21,0.60,248.30,1,校园一卡通
819,192,陈大,2025-02-18 17:27:00,2025-02-18 22:27:00,5.30,413.93,1.12,0.66,736.80,1,支付宝
820,579,赵六,2025-07-19 16:05:00,2025-07-19 22:05:00,6.70,825.44,1.53,0.51,1683.90,1,校园一卡通
821,512,孙八,2024-09-18 21:27:00,2024-09-18 01:27:00,4.30,133.47,1.02,0.61,217.56,1,银行卡
822,787,王二,2024-02-10 03:40:00,2024-02-10 10:40:00,7.00,253.89,1.20,0.40,406.22,1,校园一卡通
823,299,李四,2024-01-22 04:11:00,2024-01-22 04:11:00,0.60,38.45,1.39,0.63,77.66,1,微信
824,411,林小,2025-12-19 08:19:00,2025-12-19 15:19:00,7.70,1281.13,1.35,0.53,2408.52,1,支付宝
825,198,朱磊,2024-11-14 04:09:00,2024-11-14 12:09:00,8.00,428.64,0.85,0.31,497.22,1,银行卡
826,606,何勇,2025-11-01 10:05:00,2025-11-01 11:05:00,1.90,101.84,0.96,0.66,164.98,1,银行卡
827,401,张三,2024-02-18 12:54:00,2024-02-18 18:54:00,6.10,762.87,1.23,0.34,1197.70,1,微信
828,579,孙八,2024-08-01 21:34:00,2024-08-01 03:34:00,6.10,491.11,0.84,0.40,608.98,1,微信
829,96,何勇,2025-09-10 05:01:00,2025-09-10 07:01:00,2.00,107.10,1.44,0.66,224.91,1,校园一卡通
830,3,王五,2025-04-27 21:15:00,2025-04-27 03:15:00,6.90,973.73,1.54,0.64,2122.73,1,微信
831,885,何勇,2024-10-27 17:31:00,2024-10-27 20:31:00,3.30,473.71,1.30,0.40,805.32,1,微信
832,654,林小,2024-03-28 21:01:00,2024-03-28 02:01:00,5.20,592.64,1.01,0.53,912.67,1,支付宝
833,813,钱七,2025-09-18 14:58:00,2025-09-18 22:58:00,8.00,1337.60,1.16,0.52,2247.17,1,支付宝
834,660,王五,2024-01-18 09:19:00,2024-01-18 12:19:00,3.00,273.24,0.85,0.30,314.23,1,微信
835,185,朱磊,2025-08-15 04:53:00,2025-08-15 12:53:00,8.20,323.90,1.06,0.65,553.87,1,支付宝
836,171,李四,2024-11-27 13:45:00,2024-11-27 16:45:00,3.40,135.46,1.13,0.65,241.11,1,银行卡
837,544,杨帆,2025-03-13 21:11:00,2025-03-13 03:11:00,6.80,680.68,1.32,0.62,1320.52,1,银行卡
838,484,张三,2024-07-12 22:25:00,2024-07-12 06:25:00,8.10,1000.67,1.16,0.36,1521.02,1,银行卡
839,187,王五,2025-10-15 04:28:00,2025-10-15 05:28:00,1.70,261.70,1.58,0.51,546.95,1,校园一卡通
840,819,林小,2024-07-12 17:05:00,2024-07-12 23:05:00,6.20,614.54,1.03,0.45,909.53,1,校园一卡通
841,218,王五,2025-09-08 17:31:00,2025-09-08 22:31:00,5.10,469.96,1.02,0.41,672.05,1,校园一卡通
842,606,朱磊,2024-03-13 19:44:00,2024-03-13 00:44:00,5.60,576.58,1.59,0.61,1268.47,1,银行卡
843,125,王二,2024-09-27 20:40:00,2024-09-27 04:40:00,8.10,966.17,0.94,0.61,1497.56,1,校园一卡通
844,341,郑一,2024-04-07 01:57:00,2024-04-07 06:57:00,5.20,444.81,1.51,0.39,845.14,0,校园一卡通
845,820,朱磊,2025-05-10 16:37:00,2025-05-10 21:37:00,5.40,598.97,1.47,0.37,1102.10,1,校园一卡通
846,99,李四,2025-07-23 01:25:00,2025-07-23 05:25:00,4.50,580.54,1.43,0.39,1056.59,1,银行卡
847,338,吴十,2025-04-16 09:59:00,2025-04-16 12:59:00,3.00,386.28,1.09,0.59,648.95,1,微信
848,988,郑一,2024-06-10 08:17:00,2024-06-10 12:17:00,4.80,576.00,1.18,0.57,1008.00,1,校园一卡通
849,519,王五,2024-12-19 09:36:00,2024-12-19 12:36:00,3.90,339.77,0.89,0.33,414.52,1,支付宝
850,943,林小,2024-02-17 05:28:00,2024-02-17 11:28:00,6.70,883.86,1.17,0.47,1449.54,0,支付宝
851,438,王五,2025-06-07 15:25:00,2025-06-07 17:25:00,2.10,125.24,1.32,0.54,232.95,1,支付宝
852,533,朱磊,2024-05-08 21:45:00,2024-05-08 02:45:00,5.30,228.54,1.08,0.63,390.80,1,校园一卡通
853,790,王二,2025-12-04 17:05:00,2025-12-04 17:05:00,0.50,14.40,1.22,0.32,22.18,1,微信
854,859,王五,2024-06-07 00:31:00,2024-06-07 02:31:00,2.80,110.60,0.98,0.36,148.20,1,微信
855,716,刘强,2025-10-22 11:00:00,2025-10-22 11:00:00,0.60,101.95,1.11,0.67,181.47,0,校园一卡通
856,460,周九,2025-07-28 04:21:00,2025-07-28 11:21:00,7.50,514.50,1.36,0.68,1049.58,1,银行卡
857,265,何勇,2024-09-03 00:58:00,2024-09-03 06:58:00,6.80,875.64,1.40,0.64,1786.30,1,微信
858,538,李四,2025-06-15 09:24:00,2025-06-15 14:24:00,5.00,334.40,1.57,0.33,635.36,1,银行卡
859,736,刘强,2024-04-28 00:44:00,2024-04-28 00:44:00,0.70,66.54,1.41,0.33,115.78,1,银行卡
860,630,赵六,2025-11-17 04:28:00,2025-11-17 09:28:00,5.80,1004.85,0.88,0.35,1235.97,1,支付宝
861,210,王五,2024-01-13 02:07:00,2024-01-13 09:07:00,7.60,408.27,1.06,0.44,612.41,1,支付宝
862,134,胡涛,2025-05-04 00:34:00,2025-05-04 06:34:00,6.50,568.10,1.46,0.62,1181.65,1,银行卡
863,933,钱七,2024-03-14 05:59:00,2024-03-14 11:59:00,6.60,662.11,1.31,0.37,1112.35,1,校园一卡通
864,966,陈大,2025-02-07 17:07:00,2025-02-07 22:07:00,5.10,132.19,0.83,0.56,183.75,1,支付宝
865,570,郑一,2025-02-26 09:00:00,2025-02-26 16:00:00,7.20,166.32,1.59,0.41,332.64,1,银行卡
866,682,郭伟,2024-07-15 02:37:00,2024-07-15 02:37:00,0.90,54.72,1.43,0.62,112.18,1,银行卡
867,469,王二,2024-07-07 11:36:00,2024-07-07 17:36:00,6.80,352.51,1.35,0.48,645.10,1,支付宝
868,243,李四,2025-08-22 02:21:00,2025-08-22 09:21:00,7.00,898.38,0.98,0.55,1374.52,1,微信
869,707,陈大,2025-12-17 16:21:00,2025-12-17 23:21:00,7.00,740.88,1.12,0.35,1089.09,1,微信
870,15,吴十,2024-12-23 10:45:00,2024-12-23 16:45:00,6.20,630.23,1.20,0.40,1008.37,1,微信
871,655,郑一,2024-08-07 09:21:00,2024-08-07 12:21:00,3.00,351.09,1.35,0.38,607.39,1,支付宝
872,494,朱磊,2024-05-24 18:06:00,2024-05-24 20:06:00,2.60,294.19,1.28,0.65,567.79,1,校园一卡通
873,564,孙八,2024-05-27 08:15:00,2024-05-27 09:15:00,1.10,159.90,1.45,0.63,332.58,1,银行卡
874,609,孙八,2024-11-11 20:34:00,2024-11-11 00:34:00,4.20,724.42,1.31,0.56,1354.66,1,银行卡
875,58,郭伟,2024-03-09 09:59:00,2024-03-09 12:59:00,3.80,397.94,1.30,0.39,672.51,1,微信
876,766,高峰,2024-06-01 00:07:00,2024-06-01 05:07:00,5.80,555.41,1.12,0.69,1005.29,1,校园一卡通
877,371,吴十,2025-12-23 21:46:00,2025-12-23 00:46:00,3.00,355.74,0.92,0.32,441.12,0,银行卡
878,762,周九,2025-09-28 09:11:00,2025-09-28 16:11:00,7.20,1204.63,1.22,0.69,2300.85,1,校园一卡通
879,893,高峰,2024-05-23 02:43:00,2024-05-23 02:43:00,0.50,54.76,1.39,0.31,93.09,1,银行卡
880,341,黄明,2025-04-03 17:42:00,2025-04-03 20:42:00,3.60,337.43,1.49,0.34,617.49,1,支付宝
881,988,吴十,2025-04-09 15:17:00,2025-04-09 22:17:00,7.50,604.80,1.12,0.44,943.49,1,校园一卡通
882,788,胡涛,2024-09-08 16:48:00,2024-09-08 20:48:00,4.10,434.31,0.94,0.43,595.01,1,微信
883,176,林小,2025-01-22 07:37:00,2025-01-22 07:37:00,0.90,41.40,1.55,0.64,90.67,1,微信
884,362,林小,2025-10-06 10:17:00,2025-10-06 17:17:00,7.40,550.56,1.53,0.64,1194.72,1,微信
885,277,王二,2025-03-05 11:34:00,2025-03-05 14:34:00,3.20,348.06,0.93,0.38,455.96,1,校园一卡通
886,929,朱磊,2025-05-23 18:02:00,2025-05-23 22:02:00,4.80,512.26,1.28,0.64,983.53,1,银行卡
887,986,张三,2025-03-09 21:51:00,2025-03-09 00:51:00,3.40,494.16,0.94,0.53,726.41,1,支付宝
888,104,赵六,2025-05-18 01:01:00,2025-05-18 06:01:00,5.10,881.28,1.37,0.46,1612.74,1,微信
889,172,胡涛,2024-07-08 09:44:00,2024-07-08 15:44:00,6.50,491.92,1.55,0.68,1096.98,1,支付宝
890,204,周九,2025-12-01 11:24:00,2025-12-01 11:24:00,0.80,34.94,1.04,0.41,50.67,1,银行卡
891,435,杨帆,2025-10-14 15:04:00,2025-10-14 17:04:00,2.20,132.09,1.15,0.30,191.53,1,银行卡
892,788,陈大,2025-05-15 04:10:00,2025-05-15 06:10:00,2.60,102.75,1.01,0.51,156.18,1,校园一卡通
893,237,陈大,2024-09-12 06:58:00,2024-09-12 06:58:00,0.50,51.38,1.14,0.40,79.12,1,银行卡
894,47,吴十,2024-08-09 22:46:00,2024-08-09 03:46:00,5.90,599.91,0.96,0.44,839.88,1,校园一卡通
895,657,陈大,2025-09-09 19:31:00,2025-09-09 02:31:00,7.90,350.76,1.10,0.41,529.65,1,微信
896,192,高峰,2025-07-10 14:47:00,2025-07-10 20:47:00,6.00,369.36,0.83,0.64,542.96,1,银行卡
897,631,郑一,2025-11-13 18:20:00,2025-11-13 18:20:00,0.80,76.90,0.98,0.57,119.19,1,支付宝
898,349,刘强,2024-11-22 16:59:00,2024-11-22 23:59:00,7.40,523.03,1.35,0.46,946.69,1,支付宝
899,510,赵六,2025-07-22 04:44:00,2025-07-22 08:44:00,4.20,262.12,0.88,0.45,348.62,1,银行卡
900,212,周九,2024-11-23 15:20:00,2024-11-23 20:20:00,5.90,564.98,1.23,0.33,881.38,1,校园一卡通
901,853,孙八,2025-05-04 02:48:00,2025-05-04 04:48:00,2.50,119.35,1.07,0.34,168.28,1,支付宝
902,216,赵六,2025-08-15 09:29:00,2025-08-15 11:29:00,2.60,198.28,1.45,0.60,406.47,1,银行卡
903,606,郭伟,2025-05-26 15:20:00,2025-05-26 22:20:00,7.30,425.01,1.24,0.47,726.76,1,银行卡
904,194,黄明,2025-10-12 18:54:00,2025-10-12 01:54:00,7.90,667.39,0.90,0.50,934.35,1,校园一卡通
905,744,高峰,2024-02-13 12:12:00,2024-02-13 13:12:00,1.20,44.56,1.31,0.63,86.44,1,微信
906,811,胡涛,2024-05-14 16:10:00,2024-05-14 00:10:00,8.30,1164.24,1.00,0.68,1955.93,1,校园一卡通
907,355,林小,2024-01-10 09:28:00,2024-01-10 10:28:00,1.60,108.62,1.37,0.47,199.87,1,校园一卡通
908,600,杨帆,2024-11-25 07:24:00,2024-11-25 08:24:00,1.80,238.03,0.81,0.62,340.39,1,校园一卡通
909,809,王五,2024-06-23 08:28:00,2024-06-23 11:28:00,3.90,199.37,1.49,0.61,418.67,1,微信
